loss,acc,val_loss,val_acc,lr
0.380296915769577,0.17226000130176544,0.44385722279548645,0.149399995803833,0.001
0.3931049108505249,0.18323999643325806,0.3968479633331299,0.1542000025510788,0.001
0.39415207505226135,0.1504800021648407,0.39003658294677734,0.12780000269412994,0.001
0.38415753841400146,0.1766200065612793,0.33386126160621643,0.13040000200271606,0.001
0.348649799823761,0.1877799928188324,0.34437695145606995,0.15360000729560852,0.001
0.341501921415329,0.21021999418735504,0.32491979002952576,0.18479999899864197,0.001
0.38167062401771545,0.19110000133514404,0.32278624176979065,0.18150000274181366,0.001
0.3360760509967804,0.20042000710964203,0.34858882427215576,0.19519999623298645,0.001
0.30019184947013855,0.23494000732898712,0.33093738555908203,0.2223999947309494,0.001
0.2893449068069458,0.2659600079059601,0.31802186369895935,0.27570000290870667,0.001
0.2788447141647339,0.2973400056362152,0.36645635962486267,0.25780001282691956,0.001
0.27303555607795715,0.3208799958229065,0.635460376739502,0.2160000056028366,0.001
0.27652284502983093,0.3116999864578247,0.30932003259658813,0.3109999895095825,0.001
0.2696523666381836,0.3336400091648102,0.3100147545337677,0.28690001368522644,0.001
0.27486225962638855,0.3185800015926361,0.2909756004810333,0.34130001068115234,0.001
0.26821330189704895,0.34147998690605164,0.3946070969104767,0.2944999933242798,0.001
0.26296451687812805,0.362280011177063,0.29100334644317627,0.3393000066280365,0.001
0.25895556807518005,0.373199999332428,0.2640624940395355,0.37220001220703125,0.001
0.24448485672473907,0.41732001304626465,0.26212409138679504,0.45329999923706055,0.001
0.24410167336463928,0.41791999340057373,0.24814757704734802,0.43639999628067017,0.001
0.24645717442035675,0.41534000635147095,0.24995510280132294,0.45969998836517334,0.001
0.22565007209777832,0.47341999411582947,0.30270254611968994,0.45339998602867126,0.001
0.21388240158557892,0.5077000260353088,0.25198113918304443,0.4916999936103821,0.001
0.20474471151828766,0.530239999294281,0.21139587461948395,0.5214999914169312,0.001
0.19454225897789001,0.5608400106430054,0.21948444843292236,0.5327000021934509,0.001
0.20814843475818634,0.5227599740028381,0.22458884119987488,0.5242000222206116,0.001
0.18952542543411255,0.5701199769973755,0.2405444085597992,0.566100001335144,0.001
0.17392320930957794,0.611739993095398,0.20979565382003784,0.5745000243186951,0.001
0.1638386845588684,0.636680006980896,0.17811229825019836,0.6147000193595886,0.001
0.15312597155570984,0.6649799942970276,0.1866847723722458,0.6176999807357788,0.001
0.14611364901065826,0.6815199851989746,0.1699104607105255,0.640999972820282,0.001
0.1376667618751526,0.7033799886703491,0.18993321061134338,0.633400022983551,0.001
0.12670759856700897,0.7322199940681458,0.15967699885368347,0.6735000014305115,0.001
0.12326700240373611,0.7369599938392639,0.177705779671669,0.6582000255584717,0.001
0.10794307291507721,0.7710400223731995,0.2121947556734085,0.6388999819755554,0.001
0.102880097925663,0.78329998254776,0.20627626776695251,0.6546000242233276,0.001
0.0952642560005188,0.8001599907875061,0.18922118842601776,0.6564000248908997,0.001
0.08568479120731354,0.8225200176239014,0.19032974541187286,0.6675999760627747,0.001
