loss,acc,val_loss,val_acc,lr
0.3676431179046631,0.2583000063896179,0.956077516078949,0.956077516078949,0.001
0.38082757592201233,0.22472000122070312,0.43324893712997437,0.43324893712997437,0.001
0.3876442313194275,0.19986000657081604,0.5946288108825684,0.5946288108825684,0.001
0.37122660875320435,0.249439999461174,0.31861013174057007,0.31861013174057007,0.001
0.3696056008338928,0.14283999800682068,0.3217749297618866,0.3217749297618866,0.001
0.3156706392765045,0.17907999455928802,0.3319293260574341,0.3319293260574341,0.001
0.3042018413543701,0.2228199988603592,0.32963550090789795,0.32963550090789795,0.001
0.29134538769721985,0.27285999059677124,0.28546836972236633,0.28546836972236633,0.001
0.2735831141471863,0.3304600119590759,0.26472532749176025,0.26472532749176025,0.001
0.25118446350097656,0.3951599895954132,0.253277063369751,0.253277063369751,0.001
0.22553780674934387,0.4729200005531311,0.2276592254638672,0.2276592254638672,0.001
0.20210160315036774,0.5414800047874451,0.22772665321826935,0.22772665321826935,0.001
0.1796398013830185,0.5993199944496155,0.17687129974365234,0.17687129974365234,0.001
0.15794731676578522,0.6549800038337708,0.16961020231246948,0.16961020231246948,0.001
0.13958773016929626,0.6998000144958496,0.1520894169807434,0.1520894169807434,0.001
0.12593188881874084,0.7330600023269653,0.1483297049999237,0.1483297049999237,0.001
0.11159413307905197,0.7643600106239319,0.151051327586174,0.151051327586174,0.001
0.10146085172891617,0.7868800163269043,0.16235239803791046,0.16235239803791046,0.001
0.08943947404623032,0.8152400255203247,0.1472277045249939,0.1472277045249939,0.001
0.07823065668344498,0.8401200175285339,0.14611069858074188,0.14611069858074188,0.001
0.0705690011382103,0.8572400212287903,0.2003108263015747,0.2003108263015747,0.001
0.06111506000161171,0.8777199983596802,0.17590229213237762,0.17590229213237762,0.001
0.05352399870753288,0.8942400217056274,0.15487898886203766,0.15487898886203766,0.001
0.04625215753912926,0.9095399975776672,0.17512978613376617,0.17512978613376617,0.001
0.04241032898426056,0.9184799790382385,0.17062260210514069,0.17062260210514069,0.001
0.036324646323919296,0.9303200244903564,0.2002287358045578,0.2002287358045578,0.001
0.03033970296382904,0.9422199726104736,0.20872387290000916,0.20872387290000916,0.001
0.02869674563407898,0.9457200169563293,0.1972697675228119,0.1972697675228119,0.001
0.026108384132385254,0.9505800008773804,0.1759883612394333,0.1759883612394333,0.001
0.023324109613895416,0.9571400284767151,0.21125000715255737,0.21125000715255737,0.001
0.021570220589637756,0.9605399966239929,0.19712655246257782,0.19712655246257782,0.001
0.020199202001094818,0.9623399972915649,0.20299476385116577,0.20299476385116577,0.001
0.018093479797244072,0.9672399759292603,0.19942325353622437,0.19942325353622437,0.001
0.01716536656022072,0.9684000015258789,0.20786498486995697,0.20786498486995697,0.001
0.02030106633901596,0.9634000062942505,0.19614839553833008,0.19614839553833008,0.001
0.01452221442013979,0.9737799763679504,0.22397741675376892,0.22397741675376892,0.001
0.01628163643181324,0.9711800217628479,0.21902191638946533,0.21902191638946533,0.001
0.015303462743759155,0.9724400043487549,0.231811985373497,0.231811985373497,0.001
0.013817885890603065,0.9751399755477905,0.2244616448879242,0.2244616448879242,0.001
0.015322702936828136,0.9726200103759766,0.2067466825246811,0.2067466825246811,0.001
0.013181531801819801,0.9765200018882751,0.20985092222690582,0.20985092222690582,0.001
0.011244027875363827,0.9795399904251099,0.23677656054496765,0.23677656054496765,0.001
0.01377952005714178,0.9756799936294556,0.23775805532932281,0.23775805532932281,0.001
0.015711510553956032,0.9727799892425537,0.2246757596731186,0.2246757596731186,0.001
0.0096095260232687,0.9832000136375427,0.24191078543663025,0.24191078543663025,0.001
0.011413464322686195,0.9800400137901306,0.23084118962287903,0.23084118962287903,0.001
0.010378082282841206,0.9820600152015686,0.23476022481918335,0.23476022481918335,0.001
0.011540248058736324,0.9801200032234192,0.22419965267181396,0.22419965267181396,0.001
0.009688333608210087,0.982420027256012,0.2368251532316208,0.2368251532316208,0.001
0.011245236732065678,0.9800199866294861,0.2246422916650772,0.2246422916650772,0.001
0.008666319772601128,0.9846400022506714,0.22930732369422913,0.22930732369422913,0.001
0.008990298956632614,0.9839000105857849,0.24804885685443878,0.24804885685443878,0.001
0.009473579935729504,0.9839000105857849,0.22739630937576294,0.22739630937576294,0.001
0.012172918766736984,0.9795600175857544,0.23960310220718384,0.23960310220718384,0.001
0.009432186372578144,0.9834799766540527,0.2554191052913666,0.2554191052913666,0.001
0.00865361001342535,0.9853399991989136,0.22750473022460938,0.22750473022460938,0.001
0.008082999847829342,0.9855800271034241,0.2525998651981354,0.2525998651981354,0.001
0.007897351868450642,0.9862800240516663,0.24584917724132538,0.24584917724132538,0.001
0.007555278483778238,0.9866200089454651,0.2537723481655121,0.2537723481655121,0.001
0.007725524250417948,0.9868999719619751,0.24790900945663452,0.24790900945663452,0.001
0.00750361755490303,0.9863200187683105,0.2492087185382843,0.2492087185382843,0.001
0.007664500270038843,0.9864199757575989,0.2596054673194885,0.2596054673194885,0.001
0.00821808259934187,0.9863600134849548,0.2543138563632965,0.2543138563632965,0.001
0.007741957902908325,0.9867600202560425,0.25801682472229004,0.25801682472229004,0.001
0.008924282155930996,0.9849600195884705,0.2528643310070038,0.2528643310070038,0.001
0.006799520459026098,0.9887400269508362,0.2587367296218872,0.2587367296218872,0.001
0.006961308419704437,0.9883599877357483,0.24544967710971832,0.24544967710971832,0.001
0.007051669992506504,0.9882400035858154,0.23291903734207153,0.23291903734207153,0.001
0.006296353880316019,0.9889799952507019,0.24454867839813232,0.24454867839813232,0.001
0.007327675819396973,0.9872000217437744,0.24548828601837158,0.24548828601837158,0.001
0.007565728854387999,0.9878000020980835,0.2581978142261505,0.2581978142261505,0.001
0.0056202951818704605,0.990119993686676,0.26577866077423096,0.26577866077423096,0.001
0.005912188906222582,0.9900599718093872,0.2674023509025574,0.2674023509025574,0.001
0.006174924783408642,0.9894199967384338,0.26431024074554443,0.26431024074554443,0.001
0.0055670649744570255,0.9907199740409851,0.2458534985780716,0.2458534985780716,0.001
0.005874164402484894,0.9900199770927429,0.25716808438301086,0.25716808438301086,0.001
0.005821553990244865,0.9901599884033203,0.27367955446243286,0.27367955446243286,0.001
0.0058379084803164005,0.9900599718093872,0.2687602639198303,0.2687602639198303,0.001
0.005876774899661541,0.9891800284385681,0.26539722084999084,0.26539722084999084,0.001
0.007005613297224045,0.9883400201797485,0.2457398921251297,0.2457398921251297,0.001
0.002191913314163685,0.9964399933815002,0.23635998368263245,0.23635998368263245,1e-04
0.0009508116636425257,0.9987999796867371,0.24742980301380157,0.24742980301380157,1e-04
0.0005145629984326661,0.9993600249290466,0.2561717927455902,0.2561717927455902,1e-04
0.0004074015305377543,0.9995200037956238,0.2575061321258545,0.2575061321258545,1e-04
0.0004291307704988867,0.9994199872016907,0.266957551240921,0.266957551240921,1e-04
0.00018447735055815428,0.9998599886894226,0.27299606800079346,0.27299606800079346,1e-04
0.0001563117402838543,0.999779999256134,0.28313907980918884,0.28313907980918884,1e-04
9.583414066582918e-05,0.9998999834060669,0.28552743792533875,0.28552743792533875,1e-04
0.0001355651329504326,0.9998800158500671,0.2894425392150879,0.2894425392150879,1e-04
0.00011540933337528259,0.9998599886894226,0.2953130006790161,0.2953130006790161,1e-04
0.00017222778114955872,0.9998599886894226,0.30005401372909546,0.30005401372909546,1e-04
0.00015433700173161924,0.9998400211334229,0.30300191044807434,0.30300191044807434,1e-04
6.504007615149021e-05,0.9999200105667114,0.307582825422287,0.307582825422287,1e-04
0.00010570227459538728,0.9998400211334229,0.3084029257297516,0.3084029257297516,1e-04
6.500601739389822e-05,0.9999200105667114,0.31178924441337585,0.31178924441337585,1e-04
5.188398063182831e-05,0.9999200105667114,0.31503739953041077,0.31503739953041077,1e-04
0.00013449387915898114,0.9998599886894226,0.31927362084388733,0.31927362084388733,1e-04
7.822440966265276e-05,0.9998400211334229,0.3184192180633545,0.3184192180633545,1e-04
3.0269109629443847e-05,1.0,0.32104113698005676,0.32104113698005676,1e-04
0.00011736393935279921,0.999779999256134,0.32184839248657227,0.32184839248657227,1e-04
