loss,acc,val_loss,val_acc,lr
0.2752724289894104,0.3418799936771393,0.3489985466003418,0.267300009727478,0.001
0.24616797268390656,0.4268999993801117,0.28220951557159424,0.36660000681877136,0.001
0.2357744574546814,0.45537999272346497,0.264461874961853,0.37950000166893005,0.001
0.22796837985515594,0.47971999645233154,0.25310906767845154,0.41620001196861267,0.001
0.22515706717967987,0.4869399964809418,0.2435453087091446,0.44369998574256897,0.001
0.2207518368959427,0.501039981842041,0.24855703115463257,0.4603999853134155,0.001
0.21418720483779907,0.5165600180625916,0.2639577388763428,0.4088999927043915,0.001
0.21119287610054016,0.5284000039100647,0.2478695809841156,0.46799999475479126,0.001
0.20841945707798004,0.5338799953460693,0.22651168704032898,0.482699990272522,0.001
0.20524181425571442,0.5404599905014038,0.22323834896087646,0.4986000061035156,0.001
0.2013704925775528,0.5507000088691711,0.2646945118904114,0.4438000023365021,0.001
0.19862394034862518,0.5560600161552429,0.220289945602417,0.5073000192642212,0.001
0.19558009505271912,0.5646200180053711,0.24219739437103271,0.4724999964237213,0.001
0.19263297319412231,0.5723199844360352,0.2231786549091339,0.5084999799728394,0.001
0.18958932161331177,0.5811799764633179,0.242731511592865,0.4794999957084656,0.001
0.1876174956560135,0.5831999778747559,0.25778865814208984,0.46970000863075256,0.001
0.1846202164888382,0.5940799713134766,0.22467546164989471,0.5131999850273132,0.001
0.18140175938606262,0.6013200283050537,0.22841580212116241,0.5023000240325928,0.001
0.17893856763839722,0.6057199835777283,0.2157924771308899,0.5246999859809875,0.001
0.17674104869365692,0.6135200262069702,0.2264404296875,0.5102999806404114,0.001
0.17452628910541534,0.616379976272583,0.2294965386390686,0.49300000071525574,0.001
0.17119742929935455,0.6268600225448608,0.23359040915966034,0.5037999749183655,0.001
0.16924312710762024,0.6289399862289429,0.24704299867153168,0.5184999704360962,0.001
0.16595634818077087,0.6410199999809265,0.25455746054649353,0.47440001368522644,0.001
0.16275011003017426,0.6464200019836426,0.2569233179092407,0.47859999537467957,0.001
0.1603570580482483,0.6537399888038635,0.2312254160642624,0.5248000025749207,0.001
0.15883877873420715,0.6583399772644043,0.2746211886405945,0.48350000381469727,0.001
0.15633323788642883,0.6615999937057495,0.23989999294281006,0.5034999847412109,0.001
0.1539410948753357,0.6689800024032593,0.24357089400291443,0.4964999854564667,0.001
0.1516614556312561,0.673039972782135,0.2575750946998596,0.4912000000476837,0.001
0.14960570633411407,0.6776999831199646,0.23867976665496826,0.5184999704360962,0.001
0.1464674472808838,0.6858800053596497,0.2985333800315857,0.4706999957561493,0.001
0.1449148803949356,0.6895599961280823,0.2611698806285858,0.5055999755859375,0.001
0.14156584441661835,0.6999599933624268,0.2902938723564148,0.4799000024795532,0.001
0.13960595428943634,0.7038000226020813,0.24848666787147522,0.517799973487854,0.001
0.13630984723567963,0.71288001537323,0.2550654411315918,0.5080999732017517,0.001
0.1343601644039154,0.7170000076293945,0.28875717520713806,0.5,0.001
0.13170260190963745,0.7239000201225281,0.2617616653442383,0.5073000192642212,0.001
0.1303732842206955,0.7265200018882751,0.25634557008743286,0.5103999972343445,0.001
0.12846142053604126,0.7301599979400635,0.2825004756450653,0.48840001225471497,0.001
0.1275549679994583,0.7310799956321716,0.280080646276474,0.5092999935150146,0.001
0.1260484904050827,0.7334799766540527,0.28644636273384094,0.47040000557899475,0.001
0.12216489017009735,0.7451800107955933,0.2830229103565216,0.5024999976158142,0.001
0.12100760638713837,0.7482200264930725,0.3015691637992859,0.4927000105381012,0.001
0.11996789276599884,0.7505800127983093,0.271474152803421,0.5134000182151794,0.001
0.11611441522836685,0.7592599987983704,0.32373762130737305,0.4918000102043152,0.001
0.11517921835184097,0.76146000623703,0.2684391736984253,0.5249000191688538,0.001
0.11438298970460892,0.7635400295257568,0.297428697347641,0.49540001153945923,0.001
0.11388024687767029,0.7648599743843079,0.2727889120578766,0.5152000188827515,0.001
0.11178036034107208,0.7701600193977356,0.2938688397407532,0.5059000253677368,0.001
0.10949235409498215,0.7760000228881836,0.3072541654109955,0.5189999938011169,0.001
0.10816893726587296,0.7766600251197815,0.29322153329849243,0.5163999795913696,0.001
0.10855083912611008,0.7765799760818481,0.28653252124786377,0.5149000287055969,0.001
0.10693597793579102,0.777679979801178,0.2925112545490265,0.5181999802589417,0.001
0.10436561703681946,0.783840000629425,0.30535319447517395,0.5027999877929688,0.001
0.10354523360729218,0.7848600149154663,0.31123316287994385,0.5142999887466431,0.001
0.10521606355905533,0.7803199887275696,0.3046332597732544,0.49959999322891235,0.001
0.10378200560808182,0.7824400067329407,0.3102734088897705,0.4853000044822693,0.001
0.10145238041877747,0.7854999899864197,0.33982840180397034,0.49799999594688416,0.001
0.10183864086866379,0.7871400117874146,0.2949739396572113,0.5026000142097473,0.001
0.10078893601894379,0.7914599776268005,0.2874244451522827,0.5224000215530396,0.001
0.09649314731359482,0.797819972038269,0.3020210862159729,0.5123999714851379,0.001
0.09566745162010193,0.7994599938392639,0.31660196185112,0.48539999127388,0.001
0.10079022496938705,0.7904000282287598,0.3097144663333893,0.5034999847412109,0.001
0.0980309471487999,0.7965199947357178,0.3337879776954651,0.5011000037193298,0.001
0.09426139295101166,0.8048800230026245,0.3352564871311188,0.486299991607666,0.001
0.09352146834135056,0.8076800107955933,0.3625800609588623,0.4887000024318695,0.001
0.09068969637155533,0.8152400255203247,0.3147991895675659,0.5076000094413757,0.001
0.08907318115234375,0.8183000087738037,0.3299276530742645,0.5031999945640564,0.001
0.0875304788351059,0.8237800002098083,0.3221741318702698,0.5091000199317932,0.001
0.08652084320783615,0.8232600092887878,0.308350533246994,0.5142999887466431,0.001
0.08647877722978592,0.8248999714851379,0.32206103205680847,0.5177000164985657,0.001
0.08341042697429657,0.8310800194740295,0.3144334852695465,0.5156999826431274,0.001
0.08327692747116089,0.8343600034713745,0.3136751353740692,0.5044999718666077,0.001
0.08230374753475189,0.8353999853134155,0.34991946816444397,0.5,0.001
0.07969661802053452,0.839680016040802,0.3407946825027466,0.5085999965667725,0.001
0.080889992415905,0.8378599882125854,0.3320728838443756,0.5080999732017517,0.001
