loss,acc,val_loss,val_acc,lr
0.5130301117897034,0.13600000739097595,0.326055109500885,0.326055109500885,0.001
0.3566400706768036,0.2329999953508377,0.32828494906425476,0.32828494906425476,0.001
0.3277972340583801,0.3100000023841858,0.3364368677139282,0.3364368677139282,0.001
0.3346165120601654,0.2919999957084656,0.3306572139263153,0.3306572139263153,0.001
0.36018651723861694,0.23600000143051147,0.35356900095939636,0.35356900095939636,0.001
0.33268672227859497,0.35499998927116394,0.34257596731185913,0.34257596731185913,0.001
0.29457756876945496,0.48100000619888306,0.3757503926753998,0.3757503926753998,0.001
0.3026401400566101,0.5109999775886536,0.35996922850608826,0.35996922850608826,0.001
0.27428197860717773,0.593999981880188,0.3424755036830902,0.3424755036830902,0.001
0.28469353914260864,0.5920000076293945,0.38505807518959045,0.38505807518959045,0.001
0.35571640729904175,0.4320000112056732,2.009834051132202,2.009834051132202,0.001
0.33203139901161194,0.4230000078678131,1.1238895654678345,1.1238895654678345,0.001
0.39303088188171387,0.3179999887943268,2.5752575397491455,2.5752575397491455,0.001
0.35154852271080017,0.4099999964237213,1.0290433168411255,1.0290433168411255,0.001
0.3225281238555908,0.46000000834465027,1.0194580554962158,1.0194580554962158,0.001
0.31871122121810913,0.48399999737739563,2.513587713241577,2.513587713241577,0.001
0.4117756187915802,0.2460000067949295,2.75829815864563,2.75829815864563,0.001
0.36670660972595215,0.3009999990463257,0.7498641014099121,0.7498641014099121,0.001
0.35571056604385376,0.32899999618530273,0.7425272464752197,0.7425272464752197,0.001
0.35100114345550537,0.35600000619888306,2.7585608959198,2.7585608959198,0.001
